provider_id,provider_name,system_family,indicator_id,indicator_value,evidence_url,evidence_excerpt,coder_email_or_id,date_coded_utc,last_reviewed_utc
idea_research,IDEA Research,Grounding DINO,GOV6,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,GOV7,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,GOV8,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,GOV9,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,GOV10,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,INC1,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,INC2,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,INC3,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,INC4,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,INC5,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,INC6,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,INC7,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,INC8,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,INC9,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,INC10,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,TRA1,Yes,https://github.com/IDEA-Research/GroundingDINO,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
idea_research,IDEA Research,Grounding DINO,TRA2,1,https://github.com/IDEA-Research/GroundingDINO,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
idea_research,IDEA Research,Grounding DINO,TRA3,Yes,https://github.com/IDEA-Research/GroundingDINO,License/terms listed: Apache-2.0,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
idea_research,IDEA Research,Grounding DINO,TRA4,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,TRA5,Yes,https://github.com/IDEA-Research/GroundingDINO/releases,Versioned releases available (GitHub/HF tags).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
idea_research,IDEA Research,Grounding DINO,TRA6,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,TRA7,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,TRA8,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,TRA9,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,TRA10,Yes,https://github.com/IDEA-Research/GroundingDINO,Weights available for download (model hub/repo).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
idea_research,IDEA Research,Grounding DINO,ACC1,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,ACC2,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,ACC3,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,ACC4,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,ACC5,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,ACC6,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,ACC7,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,ACC8,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,ACC9,Unknown,,,,,
idea_research,IDEA Research,Grounding DINO,ACC10,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,GOV1,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,GOV2,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,GOV3,1,https://github.com/mlfoundations/open_flamingo/issues,Public GitHub issues exist for bug reports/feedback.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,GOV4,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,GOV5,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,GOV6,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,GOV7,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,GOV8,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,GOV9,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,GOV10,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,INC1,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,INC2,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,INC3,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,INC4,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,INC5,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,INC6,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,INC7,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,INC8,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,INC9,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,INC10,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,TRA1,Yes,https://github.com/mlfoundations/open_flamingo,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,TRA2,1,https://github.com/mlfoundations/open_flamingo,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,TRA3,Yes,https://github.com/mlfoundations/open_flamingo,License/terms listed: Apache-2.0,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,TRA4,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,TRA5,Yes,https://github.com/mlfoundations/open_flamingo/releases,Versioned releases available (GitHub/HF tags).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,TRA6,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,TRA7,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,TRA8,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,TRA9,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,TRA10,Yes,https://github.com/mlfoundations/open_flamingo,Weights available for download (model hub/repo).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,ACC1,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,ACC2,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,ACC3,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,ACC4,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,ACC5,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,ACC6,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,ACC7,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,ACC8,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,ACC9,Unknown,,,,,
openflamingo,OpenFlamingo (LAION/AllenAI),OpenFlamingo,ACC10,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,GOV1,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,GOV2,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,GOV3,1,https://huggingface.co/TurkuNLP/bert-base-finnish-cased-v1/discussions,Public Hugging Face 'Discussions' exist for model feedback.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
turkunlp,TurkuNLP (University of Turku),FinBERT,GOV4,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,GOV5,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,GOV6,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,GOV7,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,GOV8,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,GOV9,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,GOV10,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,INC1,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,INC2,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,INC3,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,INC4,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,INC5,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,INC6,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,INC7,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,INC8,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,INC9,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,INC10,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,TRA1,Yes,https://huggingface.co/TurkuNLP/bert-base-finnish-cased-v1,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
turkunlp,TurkuNLP (University of Turku),FinBERT,TRA2,1,https://huggingface.co/TurkuNLP/bert-base-finnish-cased-v1,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
turkunlp,TurkuNLP (University of Turku),FinBERT,TRA3,Yes,https://huggingface.co/TurkuNLP/bert-base-finnish-cased-v1,License/terms listed: Apache-2.0,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
turkunlp,TurkuNLP (University of Turku),FinBERT,TRA4,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,TRA5,Yes,https://huggingface.co/TurkuNLP/bert-base-finnish-cased-v1#files,Versioned releases available (GitHub/HF tags).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
turkunlp,TurkuNLP (University of Turku),FinBERT,TRA6,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,TRA7,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,TRA8,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,TRA9,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,TRA10,Yes,https://huggingface.co/TurkuNLP/bert-base-finnish-cased-v1,Weights available for download (model hub/repo).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
turkunlp,TurkuNLP (University of Turku),FinBERT,ACC1,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,ACC2,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,ACC3,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,ACC4,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,ACC5,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,ACC6,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,ACC7,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,ACC8,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,ACC9,Unknown,,,,,
turkunlp,TurkuNLP (University of Turku),FinBERT,ACC10,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,GOV1,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,GOV2,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,GOV3,1,https://huggingface.co/NbAiLab/nb-bert-base/discussions,Public Hugging Face 'Discussions' exist for model feedback.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
uio_nlp,University of Oslo NLP,NorBERT,GOV4,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,GOV5,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,GOV6,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,GOV7,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,GOV8,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,GOV9,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,GOV10,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,INC1,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,INC2,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,INC3,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,INC4,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,INC5,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,INC6,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,INC7,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,INC8,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,INC9,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,INC10,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,TRA1,Yes,https://huggingface.co/NbAiLab/nb-bert-base,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
uio_nlp,University of Oslo NLP,NorBERT,TRA2,1,https://huggingface.co/NbAiLab/nb-bert-base,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
uio_nlp,University of Oslo NLP,NorBERT,TRA3,Yes,https://huggingface.co/NbAiLab/nb-bert-base,License/terms listed: Apache-2.0,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
uio_nlp,University of Oslo NLP,NorBERT,TRA4,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,TRA5,Yes,https://huggingface.co/NbAiLab/nb-bert-base#files,Versioned releases available (GitHub/HF tags).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
uio_nlp,University of Oslo NLP,NorBERT,TRA6,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,TRA7,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,TRA8,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,TRA9,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,TRA10,Yes,https://huggingface.co/NbAiLab/nb-bert-base,Weights available for download (model hub/repo).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
uio_nlp,University of Oslo NLP,NorBERT,ACC1,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,ACC2,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,ACC3,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,ACC4,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,ACC5,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,ACC6,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,ACC7,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,ACC8,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,ACC9,Unknown,,,,,
uio_nlp,University of Oslo NLP,NorBERT,ACC10,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,GOV1,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,GOV2,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,GOV3,1,https://huggingface.co/Helsinki-NLP/discussions,Public Hugging Face 'Discussions' exist for model feedback.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
helsinki_nlp,Helsinki-NLP,OPUS-MT,GOV4,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,GOV5,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,GOV6,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,GOV7,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,GOV8,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,GOV9,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,GOV10,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,INC1,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,INC2,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,INC3,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,INC4,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,INC5,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,INC6,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,INC7,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,INC8,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,INC9,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,INC10,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,TRA1,Yes,https://huggingface.co/Helsinki-NLP,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
helsinki_nlp,Helsinki-NLP,OPUS-MT,TRA2,1,https://huggingface.co/Helsinki-NLP,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
helsinki_nlp,Helsinki-NLP,OPUS-MT,TRA3,Yes,https://huggingface.co/Helsinki-NLP,License/terms listed: Apache-2.0,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
helsinki_nlp,Helsinki-NLP,OPUS-MT,TRA4,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,TRA5,Yes,https://huggingface.co/Helsinki-NLP#files,Versioned releases available (GitHub/HF tags).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
helsinki_nlp,Helsinki-NLP,OPUS-MT,TRA6,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,TRA7,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,TRA8,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,TRA9,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,TRA10,Yes,https://huggingface.co/Helsinki-NLP,Weights available for download (model hub/repo).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
helsinki_nlp,Helsinki-NLP,OPUS-MT,ACC1,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,ACC2,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,ACC3,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,ACC4,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,ACC5,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,ACC6,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,ACC7,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,ACC8,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,ACC9,Unknown,,,,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,ACC10,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV1,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV2,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV3,1,https://github.com/deeppavlov,Public GitHub issues exist for bug reports/feedback.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
deeppavlov,DeepPavlov,ruGPT / rubert,GOV4,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV5,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV6,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV7,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV8,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV9,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV10,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC1,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC2,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC3,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC4,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC5,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC6,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC7,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC8,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC9,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC10,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA1,Yes,https://github.com/deeppavlov,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
deeppavlov,DeepPavlov,ruGPT / rubert,TRA2,1,https://github.com/deeppavlov,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
deeppavlov,DeepPavlov,ruGPT / rubert,TRA3,Yes,https://github.com/deeppavlov,License/terms listed: Apache-2.0,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
deeppavlov,DeepPavlov,ruGPT / rubert,TRA4,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA5,Yes,https://github.com/deeppavlov/releases,Versioned releases available (GitHub/HF tags).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
deeppavlov,DeepPavlov,ruGPT / rubert,TRA6,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA7,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA8,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA9,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA10,Yes,https://github.com/deeppavlov,Weights available for download (model hub/repo).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
deeppavlov,DeepPavlov,ruGPT / rubert,ACC1,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC2,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC3,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC4,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC5,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC6,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC7,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC8,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC9,Unknown,,,,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC10,Unknown,,,,,
sap,SAP,Joule (SAP AI),GOV1,Unknown,,,,,
sap,SAP,Joule (SAP AI),GOV2,Unknown,,,,,
sap,SAP,Joule (SAP AI),GOV3,Unknown,,,,,
sap,SAP,Joule (SAP AI),GOV4,Unknown,,,,,
sap,SAP,Joule (SAP AI),GOV5,Unknown,,,,,
sap,SAP,Joule (SAP AI),GOV6,Unknown,,,,,
sap,SAP,Joule (SAP AI),GOV7,Unknown,,,,,
sap,SAP,Joule (SAP AI),GOV8,Unknown,,,,,
sap,SAP,Joule (SAP AI),GOV9,Unknown,,,,,
sap,SAP,Joule (SAP AI),GOV10,Unknown,,,,,
sap,SAP,Joule (SAP AI),INC1,Unknown,,,,,
sap,SAP,Joule (SAP AI),INC2,Unknown,,,,,
sap,SAP,Joule (SAP AI),INC3,Unknown,,,,,
sap,SAP,Joule (SAP AI),INC4,Unknown,,,,,
sap,SAP,Joule (SAP AI),INC5,Unknown,,,,,
sap,SAP,Joule (SAP AI),INC6,Unknown,,,,,
sap,SAP,Joule (SAP AI),INC7,Unknown,,,,,
sap,SAP,Joule (SAP AI),INC8,Unknown,,,,,
sap,SAP,Joule (SAP AI),INC9,Unknown,,,,,
sap,SAP,Joule (SAP AI),INC10,Unknown,,,,,
sap,SAP,Joule (SAP AI),TRA1,Unknown,,,,,
sap,SAP,Joule (SAP AI),TRA2,Unknown,,,,,
sap,SAP,Joule (SAP AI),TRA3,Unknown,,,,,
sap,SAP,Joule (SAP AI),TRA4,Unknown,,,,,
sap,SAP,Joule (SAP AI),TRA5,Unknown,,,,,
sap,SAP,Joule (SAP AI),TRA6,Unknown,,,,,
sap,SAP,Joule (SAP AI),TRA7,Unknown,,,,,
sap,SAP,Joule (SAP AI),TRA8,Unknown,,,,,
sap,SAP,Joule (SAP AI),TRA9,Unknown,,,,,
sap,SAP,Joule (SAP AI),TRA10,Unknown,,,,,
sap,SAP,Joule (SAP AI),ACC1,Unknown,,,,,
sap,SAP,Joule (SAP AI),ACC2,Unknown,,,,,
sap,SAP,Joule (SAP AI),ACC3,Unknown,,,,,
sap,SAP,Joule (SAP AI),ACC4,Unknown,,,,,
sap,SAP,Joule (SAP AI),ACC5,Unknown,,,,,
sap,SAP,Joule (SAP AI),ACC6,Unknown,,,,,
sap,SAP,Joule (SAP AI),ACC7,Unknown,,,,,
sap,SAP,Joule (SAP AI),ACC8,Unknown,,,,,
sap,SAP,Joule (SAP AI),ACC9,Unknown,,,,,
sap,SAP,Joule (SAP AI),ACC10,Unknown,,,,,
kyutai,Kyutai,Moshi,GOV1,Unknown,,,,,
kyutai,Kyutai,Moshi,GOV2,Unknown,,,,,
kyutai,Kyutai,Moshi,GOV3,Unknown,,,,,
kyutai,Kyutai,Moshi,GOV4,Unknown,,,,,
kyutai,Kyutai,Moshi,GOV5,Unknown,,,,,
kyutai,Kyutai,Moshi,GOV6,Unknown,,,,,
kyutai,Kyutai,Moshi,GOV7,Unknown,,,,,
kyutai,Kyutai,Moshi,GOV8,Unknown,,,,,
kyutai,Kyutai,Moshi,GOV9,Unknown,,,,,
kyutai,Kyutai,Moshi,GOV10,Unknown,,,,,
kyutai,Kyutai,Moshi,INC1,Unknown,,,,,
kyutai,Kyutai,Moshi,INC2,Unknown,,,,,
